CommitHash,Author,Date,Message,File,Insertions,Deletions
8b4f4de,MadhavArora1213,2025-11-17,"update article","backend/database/migrations/034_create_article_submissions_table.sql",35,0
8b4f4de,MadhavArora1213,2025-11-17,"update article","backend/database/migrations/035_add_slug_to_article_submissions.sql",7,0
8b4f4de,MadhavArora1213,2025-11-17,"update article","backend/database/migrations/036_make_user_id_nullable_in_article_submissions.sql",4,0
8b4f4de,MadhavArora1213,2025-11-17,"update article","backend/package-lock.json",279,0
8b4f4de,MadhavArora1213,2025-11-17,"update article","backend/package.json",1,0
8b4f4de,MadhavArora1213,2025-11-17,"update article","backend/run_migration.js",28,0
8b4f4de,MadhavArora1213,2025-11-17,"update article","backend/server-minimal.js",32,0
8b4f4de,MadhavArora1213,2025-11-17,"update article","backend/server.js",33,6
8b4f4de,MadhavArora1213,2025-11-17,"update article","backend/src/controllers/articleSubmissionController.js",577,0
8b4f4de,MadhavArora1213,2025-11-17,"update article","backend/src/controllers/publishedWorkController.js",432,0
8b4f4de,MadhavArora1213,2025-11-17,"update article","backend/src/models/ArticleSubmission.js",334,0
8b4f4de,MadhavArora1213,2025-11-17,"update article","backend/src/models/Publication.js",5,2
8b4f4de,MadhavArora1213,2025-11-17,"update article","backend/src/models/PublishedWork.js",248,0
8b4f4de,MadhavArora1213,2025-11-17,"update article","backend/src/routes/adminArticleSubmissions.js",100,0
8b4f4de,MadhavArora1213,2025-11-17,"update article","backend/src/routes/articleSubmissions.js",70,0
8b4f4de,MadhavArora1213,2025-11-17,"update article","backend/src/routes/publishedWorks.js",36,0
8b4f4de,MadhavArora1213,2025-11-17,"update article","backend/src/services/publicationExtractorService.js",133,0
8b4f4de,MadhavArora1213,2025-11-17,"update article","frontend/package-lock.json",8,1
8b4f4de,MadhavArora1213,2025-11-17,"update article","frontend/package.json",2,1
8b4f4de,MadhavArora1213,2025-11-17,"update article","frontend/src/App.jsx",39,0
8b4f4de,MadhavArora1213,2025-11-17,"update article","frontend/src/components/admin/ArticleSubmissionsManagement.jsx",1838,0
8b4f4de,MadhavArora1213,2025-11-17,"update article","frontend/src/components/admin/PublishedWorkManagement.jsx",1143,0
8b4f4de,MadhavArora1213,2025-11-17,"update article","frontend/src/components/admin/Sidebar.jsx",48,2
8b4f4de,MadhavArora1213,2025-11-17,"update article","frontend/src/components/common/About.jsx",59,43
8b4f4de,MadhavArora1213,2025-11-17,"update article","frontend/src/components/common/Articles.jsx",21,2
8b4f4de,MadhavArora1213,2025-11-17,"update article","frontend/src/components/common/Awards.jsx",58,28
8b4f4de,MadhavArora1213,2025-11-17,"update article","frontend/src/components/common/FeatureSlider.jsx",20,1
8b4f4de,MadhavArora1213,2025-11-17,"update article","frontend/src/components/common/FloatingLines.jsx",479,0
8b4f4de,MadhavArora1213,2025-11-17,"update article","frontend/src/components/common/PowerList.jsx",112,109
8b4f4de,MadhavArora1213,2025-11-17,"update article","frontend/src/components/common/UserHeader.jsx",1,1
8b4f4de,MadhavArora1213,2025-11-17,"update article","frontend/src/pages/ArticleDetailPage.jsx",608,0
8b4f4de,MadhavArora1213,2025-11-17,"update article","frontend/src/pages/ArticleSubmissionPage.jsx",660,0
8b4f4de,MadhavArora1213,2025-11-17,"update article","frontend/src/pages/ArticlesPage.jsx",293,0
8b4f4de,MadhavArora1213,2025-11-17,"update article","frontend/src/pages/FAQ.jsx",24,5
8b4f4de,MadhavArora1213,2025-11-17,"update article","frontend/src/pages/Home.jsx",16,2
8b4f4de,MadhavArora1213,2025-11-17,"update article","frontend/src/pages/PublishedWorkDetailPage.jsx",379,0
8b4f4de,MadhavArora1213,2025-11-17,"update article","frontend/src/pages/PublishedWorksPage.jsx",328,0
8b4f4de,MadhavArora1213,2025-11-17,"update article","run_migration.js",28,0
0515d3c,MadhavArora1213,2025-11-17,"added","frontend/package-lock.json",137,0
0515d3c,MadhavArora1213,2025-11-17,"added","frontend/package.json",1,0
0515d3c,MadhavArora1213,2025-11-17,"added","frontend/src/components/common/About.jsx",5,4
0515d3c,MadhavArora1213,2025-11-17,"added","frontend/src/components/common/Articles.jsx",140,131
0515d3c,MadhavArora1213,2025-11-17,"added","frontend/src/components/common/Awards.jsx",3,2
0515d3c,MadhavArora1213,2025-11-17,"added","frontend/src/components/common/CosmicButton.jsx",232,0
0515d3c,MadhavArora1213,2025-11-17,"added","frontend/src/components/common/FeatureSlider.jsx",4,3
0515d3c,MadhavArora1213,2025-11-17,"added","frontend/src/components/common/Loader.jsx",253,0
0515d3c,MadhavArora1213,2025-11-17,"added","frontend/src/components/common/PowerList.jsx",8,7
0515d3c,MadhavArora1213,2025-11-17,"added","frontend/src/pages/Home.jsx",56,26
a741066,MadhavArora1213,2025-11-16,"correct","frontend/src/components/common/About.jsx",1,1
a741066,MadhavArora1213,2025-11-16,"correct","frontend/src/components/common/Articles.jsx",232,78
a741066,MadhavArora1213,2025-11-16,"correct","frontend/src/components/common/Awards.jsx",1,1
a741066,MadhavArora1213,2025-11-16,"correct","frontend/src/components/common/FeatureSlider.jsx",2,17
a741066,MadhavArora1213,2025-11-16,"correct","frontend/src/components/common/PowerList.jsx",1,1
a741066,MadhavArora1213,2025-11-16,"correct","frontend/src/components/common/TopHeader.jsx",2,2
a741066,MadhavArora1213,2025-11-16,"correct","frontend/src/index.css",58,0
a741066,MadhavArora1213,2025-11-16,"correct","frontend/src/pages/FAQ.jsx",1,1
a741066,MadhavArora1213,2025-11-16,"correct","frontend/src/pages/Home.jsx",10,2
e4333ac,MadhavArora1213,2025-11-16,"top header","frontend/src/components/common/TopHeader.jsx",23,11
e22c39e,MadhavArora1213,2025-11-16,"update ui","backend/src/services/msg91Service.js",79,0
e22c39e,MadhavArora1213,2025-11-16,"update ui","backend/tests/unit/services/msg91Service.test.js",52,0
e22c39e,MadhavArora1213,2025-11-16,"update ui","frontend/src/components/admin/AdminDashboard.jsx",2,2
e22c39e,MadhavArora1213,2025-11-16,"update ui","frontend/src/components/common/TopHeader.jsx",59,63
e22c39e,MadhavArora1213,2025-11-16,"update ui","frontend/src/components/common/UserHeader.jsx",0,16
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","backend/database/migrations/027_create_permissions_table.sql",32,0
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","backend/database/migrations/028_create_roles_table.sql",28,0
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","backend/database/migrations/029_create_role_permissions_table.sql",14,0
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","backend/database/migrations/030_add_role_id_to_admins.sql",11,0
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","backend/database/migrations/030_create_real_estates_table.sql",53,0
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","backend/database/migrations/031_seed_rbac_data.sql",65,0
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","backend/server.js",4,0
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","backend/src/controllers/podcasterController.js",6,0
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","backend/src/controllers/realEstateController.js",881,0
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","backend/src/controllers/rolePermissionController.js",465,0
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","backend/src/models/Admin.js",41,1
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","backend/src/models/Permission.js",72,0
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","backend/src/models/RealEstate.js",266,0
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","backend/src/models/Role.js",58,0
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","backend/src/models/associations.js",21,0
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","backend/src/routes/realEstates.js",137,0
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","backend/src/routes/rolePermissions.js",36,0
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","frontend/src/App.jsx",26,0
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","frontend/src/components/admin/AdminDashboard.jsx",88,12
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","frontend/src/components/admin/PermissionFormModal.jsx",221,0
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","frontend/src/components/admin/PodcasterManagementView.jsx",46,0
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","frontend/src/components/admin/RealEstateManagementView.jsx",1833,0
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","frontend/src/components/admin/RoleFormModal.jsx",232,0
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","frontend/src/components/admin/RolePermissionManagement.jsx",616,0
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","frontend/src/components/admin/Sidebar.jsx",19,30
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","frontend/src/pages/RealEstateDetail.jsx",513,0
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","frontend/src/pages/RealEstateList.jsx",845,0
9f2494c,MadhavArora1213,2025-11-15,"done with all dynamic pages","frontend/src/services/api.js",19,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/add-column.js",0,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/database/migrations/023_create_reporters_table.sql",60,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/database/migrations/024_create_event_enquiries_table.sql",49,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/database/migrations/025_create_affiliate_enquiries_table.sql",36,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/database/migrations/026_add_gender_nationality_to_podcasters.sql",5,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/database/migrations/026_create_careers_table.sql",36,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/database/migrations/027_create_blogs_table.sql",22,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/database/migrations/028_create_podcasters_table.sql",45,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/database/migrations/029_add_publish_date_to_blogs.sql",7,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/debug_podcasters.js",53,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/package-lock.json",190,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/package.json",2,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/server.js",18,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/src/config/databaseSequelize.js",22,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/src/controllers/affiliateEnquiryController.js",194,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/src/controllers/blogController.js",200,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/src/controllers/careerController.js",771,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/src/controllers/eventEnquiryController.js",192,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/src/controllers/podcasterController.js",1091,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/src/controllers/pressPackController.js",119,32
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/src/controllers/reporterController.js",814,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/src/middleware/auth.js",33,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/src/middleware/rateLimit.js",78,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/src/models/AffiliateEnquiry.js",202,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/src/models/Blog.js",156,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/src/models/Career.js",286,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/src/models/EventEnquiry.js",260,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/src/models/Podcaster.js",258,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/src/models/Reporter.js",371,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/src/routes/affiliateEnquiries.js",18,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/src/routes/blogs.js",16,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/src/routes/careers.js",55,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/src/routes/eventEnquiries.js",18,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/src/routes/podcasters.js",103,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/src/routes/reporters.js",54,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","backend/test-podcasters.js",48,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/package-lock.json",67,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/package.json",1,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/App.jsx",109,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/components/admin/AffiliateEnquiriesView.jsx",952,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/components/admin/BlogFormModal.jsx",365,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/components/admin/BlogManagement.jsx",1145,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/components/admin/CareerFormModal.jsx",288,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/components/admin/CareerManagement.jsx",1228,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/components/admin/EventEnquiriesView.jsx",970,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/components/admin/PodcasterManagementView.jsx",1946,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/components/admin/ReporterFormModal.jsx",701,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/components/admin/ReporterManagement.jsx",1176,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/components/admin/Sidebar.jsx",90,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/components/common/UserHeader.jsx",20,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/components/user/AffiliateEnquiryForm.jsx",847,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/components/user/CareerSubmissionForm.jsx",537,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/components/user/CareersSidebar.jsx",192,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/components/user/EventEnquiryForm.jsx",810,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/components/user/PodcasterSubmissionForm.jsx",821,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/components/user/ReporterSubmissionForm.jsx",932,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/components/user/ReporterSubmissionsDashboard.jsx",826,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/pages/AffiliateEnquiryPage.jsx",39,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/pages/BlogDetailPage.jsx",414,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/pages/BlogListingPage.jsx",273,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/pages/CareerDetailPage.jsx",445,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/pages/CareersPage.jsx",352,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/pages/EventEnquiryPage.jsx",76,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/pages/PodcasterDetail.jsx",769,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/pages/PodcastersList.jsx",489,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/pages/ReporterRegistrationPage.jsx",26,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","frontend/src/services/api.js",7,0
7cf06eb,MadhavArora1213,2025-11-14,"add the files","reporter_submission_design.md",217,0
4605361,MadhavArora1213,2025-11-12,"update all pages","backend/database/migrations/017_create_themes_table.sql",53,0
4605361,MadhavArora1213,2025-11-12,"update all pages","backend/database/migrations/018_create_press_packs_table.sql",37,0
4605361,MadhavArora1213,2025-11-12,"update all pages","backend/database/migrations/019_create_press_pack_publications_table.sql",17,0
4605361,MadhavArora1213,2025-11-12,"update all pages","backend/database/migrations/020_create_agencies_table.sql",43,0
4605361,MadhavArora1213,2025-11-12,"update all pages","backend/database/migrations/021_create_websites_table.sql",78,0
4605361,MadhavArora1213,2025-11-12,"update all pages","backend/database/migrations/022_update_websites_captcha_size.sql",7,0
4605361,MadhavArora1213,2025-11-12,"update all pages","backend/server.js",28,2
4605361,MadhavArora1213,2025-11-12,"update all pages","backend/src/controllers/agencyController.js",344,0
4605361,MadhavArora1213,2025-11-12,"update all pages","backend/src/controllers/pressPackController.js",449,0
4605361,MadhavArora1213,2025-11-12,"update all pages","backend/src/controllers/themeController.js",735,0
4605361,MadhavArora1213,2025-11-12,"update all pages","backend/src/controllers/websiteController.js",696,0
4605361,MadhavArora1213,2025-11-12,"update all pages","backend/src/middleware/auth.js",11,0
4605361,MadhavArora1213,2025-11-12,"update all pages","backend/src/models/Agency.js",193,0
4605361,MadhavArora1213,2025-11-12,"update all pages","backend/src/models/PressPack.js",208,0
4605361,MadhavArora1213,2025-11-12,"update all pages","backend/src/models/Theme.js",308,0
4605361,MadhavArora1213,2025-11-12,"update all pages","backend/src/models/Website.js",484,0
4605361,MadhavArora1213,2025-11-12,"update all pages","backend/src/routes/agencies.js",68,0
4605361,MadhavArora1213,2025-11-12,"update all pages","backend/src/routes/pressPacks.js",36,0
4605361,MadhavArora1213,2025-11-12,"update all pages","backend/src/routes/themes.js",45,0
4605361,MadhavArora1213,2025-11-12,"update all pages","backend/src/routes/websites.js",71,0
4605361,MadhavArora1213,2025-11-12,"update all pages","backend/src/services/msg91Service.js",117,0
4605361,MadhavArora1213,2025-11-12,"update all pages","backend/src/services/otpService.js",99,0
4605361,MadhavArora1213,2025-11-12,"update all pages","frontend/src/App.jsx",90,3
4605361,MadhavArora1213,2025-11-12,"update all pages","frontend/src/components/admin/AgencyManagement.jsx",1122,0
4605361,MadhavArora1213,2025-11-12,"update all pages","frontend/src/components/admin/PressPackFormModal.jsx",383,0
4605361,MadhavArora1213,2025-11-12,"update all pages","frontend/src/components/admin/PressPackManagement.jsx",973,0
4605361,MadhavArora1213,2025-11-12,"update all pages","frontend/src/components/admin/Sidebar.jsx",52,0
4605361,MadhavArora1213,2025-11-12,"update all pages","frontend/src/components/admin/ThemeFormModal.jsx",378,0
4605361,MadhavArora1213,2025-11-12,"update all pages","frontend/src/components/admin/ThemeManagement.jsx",1487,0
4605361,MadhavArora1213,2025-11-12,"update all pages","frontend/src/components/admin/WebsiteManagement.jsx",1445,0
4605361,MadhavArora1213,2025-11-12,"update all pages","frontend/src/components/common/UserHeader.jsx",19,2
4605361,MadhavArora1213,2025-11-12,"update all pages","frontend/src/components/user/AgencyRegistrationForm.jsx",1029,0
4605361,MadhavArora1213,2025-11-12,"update all pages","frontend/src/components/user/WebsiteSubmissionForm.jsx",1371,0
4605361,MadhavArora1213,2025-11-12,"update all pages","frontend/src/pages/AgencyRegistrationPage.jsx",29,0
4605361,MadhavArora1213,2025-11-12,"update all pages","frontend/src/pages/PressPackDetailPage.jsx",678,0
4605361,MadhavArora1213,2025-11-12,"update all pages","frontend/src/pages/PressPacksPage.jsx",453,0
4605361,MadhavArora1213,2025-11-12,"update all pages","frontend/src/pages/ThemeDetailPage.jsx",698,0
4605361,MadhavArora1213,2025-11-12,"update all pages","frontend/src/pages/ThemeSubmissionPage.jsx",560,0
4605361,MadhavArora1213,2025-11-12,"update all pages","frontend/src/pages/ThemesPage.jsx",442,0
4605361,MadhavArora1213,2025-11-12,"update all pages","frontend/src/pages/WebsiteSubmissionPage.jsx",46,0
c54406b,MadhavArora1213,2025-11-12,"update the radio and paparazzi page","backend/database/migrations/015_create_radios_table.sql",30,0
c54406b,MadhavArora1213,2025-11-12,"update the radio and paparazzi page","backend/database/migrations/016_create_paparazzi_table.sql",43,0
c54406b,MadhavArora1213,2025-11-12,"update the radio and paparazzi page","backend/server.js",6,0
c54406b,MadhavArora1213,2025-11-12,"update the radio and paparazzi page","backend/src/controllers/paparazziController.js",384,0
c54406b,MadhavArora1213,2025-11-12,"update the radio and paparazzi page","backend/src/controllers/radioController.js",180,0
c54406b,MadhavArora1213,2025-11-12,"update the radio and paparazzi page","backend/src/models/Paparazzi.js",181,0
c54406b,MadhavArora1213,2025-11-12,"update the radio and paparazzi page","backend/src/models/Radio.js",175,0
c54406b,MadhavArora1213,2025-11-12,"update the radio and paparazzi page","backend/src/routes/paparazzi.js",28,0
c54406b,MadhavArora1213,2025-11-12,"update the radio and paparazzi page","backend/src/routes/radios.js",29,0
c54406b,MadhavArora1213,2025-11-12,"update the radio and paparazzi page","backend/src/routes/s.txt",1,0
c54406b,MadhavArora1213,2025-11-12,"update the radio and paparazzi page","frontend/src/App.jsx",39,0
c54406b,MadhavArora1213,2025-11-12,"update the radio and paparazzi page","frontend/src/components/admin/PaparazziManagement.jsx",1524,0
c54406b,MadhavArora1213,2025-11-12,"update the radio and paparazzi page","frontend/src/components/admin/RadioManagement.jsx",1260,0
c54406b,MadhavArora1213,2025-11-12,"update the radio and paparazzi page","frontend/src/components/admin/Sidebar.jsx",26,0
c54406b,MadhavArora1213,2025-11-12,"update the radio and paparazzi page","frontend/src/components/user/PaparazziSubmissionForm.jsx",652,0
c54406b,MadhavArora1213,2025-11-12,"update the radio and paparazzi page","frontend/src/pages/Paparazzi.jsx",264,0
c54406b,MadhavArora1213,2025-11-12,"update the radio and paparazzi page","frontend/src/pages/PaparazziDetailPage.jsx",1123,0
c54406b,MadhavArora1213,2025-11-12,"update the radio and paparazzi page","frontend/src/pages/PaparazziSubmissionPage.jsx",29,0
c54406b,MadhavArora1213,2025-11-12,"update the radio and paparazzi page","frontend/src/pages/Radio.jsx",206,0
c54406b,MadhavArora1213,2025-11-12,"update the radio and paparazzi page","frontend/src/pages/RadioDetails.jsx",239,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","backend/database/migrations/011_create_powerlists_table.sql",57,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","backend/database/migrations/012_create_powerlist_publications_table.sql",17,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","backend/database/migrations/013_create_awards_table.sql",29,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","backend/database/migrations/014_create_award_submissions_table.sql",53,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","backend/server.js",8,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","backend/src/controllers/awardController.js",194,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","backend/src/controllers/awardSubmissionController.js",249,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","backend/src/controllers/powerlistController.js",597,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","backend/src/models/Award.js",264,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","backend/src/models/AwardSubmission.js",475,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","backend/src/models/Powerlist.js",412,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","backend/src/routes/awardSubmissions.js",19,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","backend/src/routes/awards.js",22,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","backend/src/routes/powerlist.js",26,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","backend/src/utils/migrationRunner.js",1,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","backend/test-publications.js",48,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","frontend/src/App.jsx",43,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","frontend/src/components/admin/AwardManagement.jsx",1341,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","frontend/src/components/admin/AwardSubmissionManagement.jsx",1156,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","frontend/src/components/admin/PowerlistManagement.jsx",1708,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","frontend/src/components/admin/PublicationManagement.jsx",198,35
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","frontend/src/components/admin/Sidebar.jsx",39,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","frontend/src/components/common/AwardsListing.jsx",107,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","frontend/src/components/common/UserHeader.jsx",8,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","frontend/src/components/user/AwardSubmissionForm.jsx",1061,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","frontend/src/components/user/PowerlistSubmissionForm.jsx",1018,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","frontend/src/pages/AwardDetailPage.jsx",372,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","frontend/src/pages/AwardsPage.jsx",341,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","frontend/src/pages/PowerlistDetailPage.jsx",561,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","frontend/src/pages/PowerlistPage.jsx",487,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","frontend/src/pages/PublicationDetailPage.jsx",1123,0
3338405,MadhavArora1213,2025-11-11,"awards and powerlist correctly added","frontend/src/pages/PublicationsPage.jsx",276,289
1f8fd02,MadhavArora1213,2025-11-11,"correct code all","backend/database/migrations/008_create_user_actions_table.sql",5,4
1f8fd02,MadhavArora1213,2025-11-11,"correct code all","backend/src/controllers/publicationController.js",147,6
1f8fd02,MadhavArora1213,2025-11-11,"correct code all","backend/src/utils/migrationRunner.js",75,5
1f8fd02,MadhavArora1213,2025-11-11,"correct code all","frontend/src/components/admin/PublicationManagement.jsx",84,34
1f8fd02,MadhavArora1213,2025-11-11,"correct code all","frontend/src/components/user/PublicationSubmissionForm.jsx",16,3
1f8fd02,MadhavArora1213,2025-11-11,"correct code all","frontend/src/context/AdminAuthContext.jsx",2,1
5e4bd49,MadhavArora1213,2025-11-11,"updated","backend/create-sample-excel.js",0,109
5e4bd49,MadhavArora1213,2025-11-11,"updated","backend/create_publications_table.js",0,70
5e4bd49,MadhavArora1213,2025-11-11,"updated","backend/src/controllers/publicationController.js",7,2
5e4bd49,MadhavArora1213,2025-11-11,"updated","backend/src/middleware/rateLimit.js",2,2
5e4bd49,MadhavArora1213,2025-11-11,"updated","frontend/src/components/admin/PublicationManagement.jsx",63,35
5e4bd49,MadhavArora1213,2025-11-11,"updated","frontend/src/components/common/UserHeader.jsx",10,13
5e4bd49,MadhavArora1213,2025-11-11,"updated","frontend/src/components/user/PublicationSubmissionForm.jsx",75,38
eafb776,MadhavArora1213,2025-11-11,"updated","backend/create-sample-excel.js",109,0
eafb776,MadhavArora1213,2025-11-11,"updated","backend/create_publications_table.js",70,0
eafb776,MadhavArora1213,2025-11-11,"updated","backend/src/controllers/groupController.js",8,2
eafb776,MadhavArora1213,2025-11-11,"updated","backend/src/controllers/publicationController.js",437,66
eafb776,MadhavArora1213,2025-11-11,"updated","backend/src/middleware/auth.js",9,1
eafb776,MadhavArora1213,2025-11-11,"updated","backend/src/models/Group.js",17,1
eafb776,MadhavArora1213,2025-11-11,"updated","backend/src/models/Publication.js",40,0
